campaign_name,impressions,clicks,spend,date_start,dma
Static Retargeting | US | 6.22.22,11,0,0.05,7/1/22,Waco-Temple-Bryan
Static Retargeting | US | 6.22.22,21,0,0.13,7/1/22,"Washington, DC (Hagrstwn)"
Static Retargeting | US | 6.22.22,10,1,0.12,7/1/22,Wichita-Hutchinson Plus
Static Retargeting | US | 6.22.22,5,0,0.05,7/1/22,Wilkes Barre-Scranton-Hztn
Static Retargeting | US | 6.22.22,1,0,0.02,6/30/22,Abilene-Sweetwater
Static Retargeting | US | 6.22.22,19,0,0.08,6/30/22,Atlanta
Static Retargeting | US | 6.22.22,10,0,0.05,6/30/22,Austin
Static Retargeting | US | 6.22.22,17,0,0.1,6/30/22,Baltimore
Static Retargeting | US | 6.22.22,9,0,0.04,6/30/22,Baton Rouge
Static Retargeting | US | 6.22.22,3,0,0.0,6/30/22,Beaumont-Port Arthur
Static Retargeting | US | 6.22.22,19,0,0.11,6/30/22,Boston (Manchester)
Static Retargeting | US | 6.22.22,9,0,0.0,6/30/22,Buffalo
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Champaign&Sprngfld-Decatur
Static Retargeting | US | 6.22.22,181,1,1.63,6/30/22,"Charleston, SC"
Static Retargeting | US | 6.22.22,16,0,0.15,6/30/22,Charlotte
Static Retargeting | US | 6.22.22,47,0,0.38,6/30/22,Chicago
Static Retargeting | US | 6.22.22,10,0,0.08,6/30/22,Cincinnati
Static Retargeting | US | 6.22.22,32,0,0.2,6/30/22,Cleveland-Akron (Canton)
Static Retargeting | US | 6.22.22,5,0,0.04,6/30/22,"Columbia, SC"
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,"Columbus, GA (Opelika, Al)"
Static Retargeting | US | 6.22.22,17,0,0.08,6/30/22,"Columbus, OH"
Static Retargeting | US | 6.22.22,2,0,0.02,6/30/22,Corpus Christi
Static Retargeting | US | 6.22.22,19,1,0.26,6/30/22,Dallas-Ft. Worth
Static Retargeting | US | 6.22.22,1,0,0.01,6/30/22,Davenport-R.Island-Moline
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Dayton
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Denver
Static Retargeting | US | 6.22.22,119,0,0.68,6/30/22,Des Moines-Ames
Static Retargeting | US | 6.22.22,30,0,0.14,6/30/22,Detroit
Static Retargeting | US | 6.22.22,2,0,0.02,6/30/22,Duluth-Superior
Static Retargeting | US | 6.22.22,7,0,0.03,6/30/22,El Paso (Las Cruces)
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Elmira (Corning)
Static Retargeting | US | 6.22.22,1,0,0.01,6/30/22,Erie
Static Retargeting | US | 6.22.22,1,0,0.01,6/30/22,Evansville
Static Retargeting | US | 6.22.22,1,0,0.01,6/30/22,Ft. Myers-Naples
Static Retargeting | US | 6.22.22,4,0,0.01,6/30/22,Ft. Wayne
Static Retargeting | US | 6.22.22,2,0,0.02,6/30/22,Grand Rapids-Kalmzoo-B.Crk
Static Retargeting | US | 6.22.22,1,0,0.01,6/30/22,Greensboro-H.Point-W.Salem
Static Retargeting | US | 6.22.22,5,0,0.03,6/30/22,Greenville-N.Bern-Washngtn
Static Retargeting | US | 6.22.22,7,1,0.05,6/30/22,Greenvll-Spart-Ashevll-And
Static Retargeting | US | 6.22.22,17,0,0.12,6/30/22,Harlingen-Wslco-Brnsvl-Mca
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Harrisburg-Lncstr-Leb-York
Static Retargeting | US | 6.22.22,1,0,0.02,6/30/22,Harrisonburg
Static Retargeting | US | 6.22.22,2,0,0.01,6/30/22,Hattiesburg-Laurel
Static Retargeting | US | 6.22.22,2317,9,18.65,6/30/22,Houston
Static Retargeting | US | 6.22.22,7,0,0.02,6/30/22,Indianapolis
Static Retargeting | US | 6.22.22,2,0,0.0,6/30/22,Jacksonville
Static Retargeting | US | 6.22.22,4,0,0.02,6/30/22,Kansas City
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,"Lafayette, LA"
Static Retargeting | US | 6.22.22,17,0,0.16,6/30/22,Laredo
Static Retargeting | US | 6.22.22,2,0,0.01,6/30/22,Lincoln & Hastings-Krny
Static Retargeting | US | 6.22.22,6,0,0.03,6/30/22,Los Angeles
Static Retargeting | US | 6.22.22,7,0,0.04,6/30/22,Louisville
Static Retargeting | US | 6.22.22,2,0,0.01,6/30/22,Lubbock
Static Retargeting | US | 6.22.22,8,0,0.04,6/30/22,Madison
Static Retargeting | US | 6.22.22,2,0,0.01,6/30/22,Miami-Ft. Lauderdale
Static Retargeting | US | 6.22.22,29,0,0.19,6/30/22,Milwaukee
Static Retargeting | US | 6.22.22,27,0,0.17,6/30/22,Minneapolis-St. Paul
Static Retargeting | US | 6.22.22,15,0,0.13,6/30/22,Myrtle Beach-Florence
Static Retargeting | US | 6.22.22,782,7,6.01,6/30/22,New Orleans
Static Retargeting | US | 6.22.22,31,0,0.25,6/30/22,New York
Static Retargeting | US | 6.22.22,488,2,3.64,6/30/22,Norfolk-Portsmth-Newpt Nws
Static Retargeting | US | 6.22.22,2,0,0.02,6/30/22,Oklahoma City
Static Retargeting | US | 6.22.22,9,0,0.04,6/30/22,Omaha
Static Retargeting | US | 6.22.22,11,0,0.05,6/30/22,Orlando-Daytona Bch-Melbrn
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Panama City
Static Retargeting | US | 6.22.22,3,0,0.0,6/30/22,Phoenix (Prescott)
Static Retargeting | US | 6.22.22,4,0,0.04,6/30/22,"Portland, OR"
Static Retargeting | US | 6.22.22,1,0,0.01,6/30/22,Providence-New Bedford
Static Retargeting | US | 6.22.22,13,0,0.13,6/30/22,Raleigh-Durham (Fayetvlle)
Static Retargeting | US | 6.22.22,373,3,3.78,6/30/22,Richmond-Petersburg
Static Retargeting | US | 6.22.22,3,0,0.0,6/30/22,Roanoke-Lynchburg
Static Retargeting | US | 6.22.22,2,0,0.02,6/30/22,Rochester-Mason City-Austin
Static Retargeting | US | 6.22.22,14,0,0.08,6/30/22,"Rochester, NY"
Static Retargeting | US | 6.22.22,3,0,0.01,6/30/22,Sacramnto-Stkton-Modesto
Static Retargeting | US | 6.22.22,10,0,0.03,6/30/22,San Antonio
Static Retargeting | US | 6.22.22,2,0,0.0,6/30/22,Savannah
Static Retargeting | US | 6.22.22,2,0,0.01,6/30/22,Shreveport
Static Retargeting | US | 6.22.22,2,0,0.0,6/30/22,South Bend-Elkhart
Static Retargeting | US | 6.22.22,5,0,0.0,6/30/22,Spokane
Static Retargeting | US | 6.22.22,3,0,0.02,6/30/22,St. Louis
Static Retargeting | US | 6.22.22,45,0,0.34,6/30/22,Syracuse
Static Retargeting | US | 6.22.22,6,0,0.02,6/30/22,Tampa-St. Pete (Sarasota)
Static Retargeting | US | 6.22.22,3,0,0.01,6/30/22,Tyler-Longview(Lfkn&Ncgd)
Static Retargeting | US | 6.22.22,9,0,0.16,6/30/22,Unknown
Static Retargeting | US | 6.22.22,1,0,0.01,6/30/22,Utica
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Victoria
Static Retargeting | US | 6.22.22,12,0,0.06,6/30/22,Waco-Temple-Bryan
Static Retargeting | US | 6.22.22,26,0,0.17,6/30/22,"Washington, DC (Hagrstwn)"
Static Retargeting | US | 6.22.22,1,0,0.0,6/30/22,Wausau-Rhinelander
Static Retargeting | US | 6.22.22,5,0,0.02,6/30/22,Wilkes Barre-Scranton-Hztn
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Albany-Schenectady-Troy
Static Retargeting | US | 6.22.22,21,1,0.420109,6/29/22,Atlanta
Static Retargeting | US | 6.22.22,4,0,0.050013,6/29/22,Augusta-Aiken
Static Retargeting | US | 6.22.22,11,0,0.070018,6/29/22,Austin
Static Retargeting | US | 6.22.22,13,0,0.100026,6/29/22,Baltimore
Static Retargeting | US | 6.22.22,2,0,0.020005000000000002,6/29/22,Baton Rouge
Static Retargeting | US | 6.22.22,2,0,0.020005000000000002,6/29/22,Beaumont-Port Arthur
Static Retargeting | US | 6.22.22,19,1,0.140036,6/29/22,Boston (Manchester)
Static Retargeting | US | 6.22.22,8,0,0.060016,6/29/22,Buffalo
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Champaign&Sprngfld-Decatur
Static Retargeting | US | 6.22.22,161,0,1.720447,6/29/22,"Charleston, SC"
Static Retargeting | US | 6.22.22,18,0,0.190049,6/29/22,Charlotte
Static Retargeting | US | 6.22.22,37,0,0.290075,6/29/22,Chicago
Static Retargeting | US | 6.22.22,10,0,0.050013,6/29/22,Cincinnati
Static Retargeting | US | 6.22.22,26,0,0.21005500000000002,6/29/22,Cleveland-Akron (Canton)
Static Retargeting | US | 6.22.22,6,0,0.030008,6/29/22,"Columbia, SC"
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,"Columbus, GA (Opelika, Al)"
Static Retargeting | US | 6.22.22,23,0,0.120031,6/29/22,"Columbus, OH"
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Corpus Christi
Static Retargeting | US | 6.22.22,18,0,0.240062,6/29/22,Dallas-Ft. Worth
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Davenport-R.Island-Moline
Static Retargeting | US | 6.22.22,3,0,0.0,6/29/22,Dayton
Static Retargeting | US | 6.22.22,2,0,0.030008,6/29/22,Denver
Static Retargeting | US | 6.22.22,120,0,0.8502209999999999,6/29/22,Des Moines-Ames
Static Retargeting | US | 6.22.22,22,0,0.120031,6/29/22,Detroit
Static Retargeting | US | 6.22.22,3,0,0.020005000000000002,6/29/22,Duluth-Superior
Static Retargeting | US | 6.22.22,4,0,0.030008,6/29/22,El Paso (Las Cruces)
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Erie
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Ft. Myers-Naples
Static Retargeting | US | 6.22.22,2,0,0.010003,6/29/22,Ft. Wayne
Static Retargeting | US | 6.22.22,2,0,0.0,6/29/22,Grand Rapids-Kalmzoo-B.Crk
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Green Bay-Appleton
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Greensboro-H.Point-W.Salem
Static Retargeting | US | 6.22.22,2,0,0.010003,6/29/22,Greenville-N.Bern-Washngtn
Static Retargeting | US | 6.22.22,6,0,0.050013,6/29/22,Greenvll-Spart-Ashevll-And
Static Retargeting | US | 6.22.22,8,0,0.100026,6/29/22,Harlingen-Wslco-Brnsvl-Mca
Static Retargeting | US | 6.22.22,2270,17,19.255,6/29/22,Houston
Static Retargeting | US | 6.22.22,7,0,0.050013,6/29/22,Indianapolis
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Jacksonville
Static Retargeting | US | 6.22.22,3,0,0.020005000000000002,6/29/22,Kansas City
Static Retargeting | US | 6.22.22,2,0,0.010003,6/29/22,"Lafayette, LA"
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Lansing
Static Retargeting | US | 6.22.22,12,0,0.13003399999999998,6/29/22,Laredo
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Lexington
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Lincoln & Hastings-Krny
Static Retargeting | US | 6.22.22,3,0,0.010003,6/29/22,Los Angeles
Static Retargeting | US | 6.22.22,5,0,0.020005000000000002,6/29/22,Louisville
Static Retargeting | US | 6.22.22,4,0,0.020005000000000002,6/29/22,Madison
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Miami-Ft. Lauderdale
Static Retargeting | US | 6.22.22,21,0,0.140036,6/29/22,Milwaukee
Static Retargeting | US | 6.22.22,18,0,0.120031,6/29/22,Minneapolis-St. Paul
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Monroe-El Dorado
Static Retargeting | US | 6.22.22,16,1,0.140036,6/29/22,Myrtle Beach-Florence
Static Retargeting | US | 6.22.22,722,4,5.091322,6/29/22,New Orleans
Static Retargeting | US | 6.22.22,36,1,0.370096,6/29/22,New York
Static Retargeting | US | 6.22.22,474,3,3.6609510000000003,6/29/22,Norfolk-Portsmth-Newpt Nws
Static Retargeting | US | 6.22.22,1,0,0.040010000000000004,6/29/22,Oklahoma City
Static Retargeting | US | 6.22.22,7,0,0.040010000000000004,6/29/22,Omaha
Static Retargeting | US | 6.22.22,7,0,0.030008,6/29/22,Orlando-Daytona Bch-Melbrn
Static Retargeting | US | 6.22.22,3,0,0.020005000000000002,6/29/22,Philadelphia
Static Retargeting | US | 6.22.22,4,0,0.010003,6/29/22,Phoenix (Prescott)
Static Retargeting | US | 6.22.22,5,0,0.08002100000000001,6/29/22,"Portland, OR"
Static Retargeting | US | 6.22.22,1,0,0.010003,6/29/22,Providence-New Bedford
Static Retargeting | US | 6.22.22,9,0,0.070018,6/29/22,Raleigh-Durham (Fayetvlle)
Static Retargeting | US | 6.22.22,351,2,3.020784,6/29/22,Richmond-Petersburg
Static Retargeting | US | 6.22.22,6,0,0.040010000000000004,6/29/22,Roanoke-Lynchburg
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Rochester-Mason City-Austin
Static Retargeting | US | 6.22.22,7,0,0.040010000000000004,6/29/22,"Rochester, NY"
Static Retargeting | US | 6.22.22,4,0,0.030008,6/29/22,Sacramnto-Stkton-Modesto
Static Retargeting | US | 6.22.22,13,0,0.060016,6/29/22,San Antonio
Static Retargeting | US | 6.22.22,4,0,0.020005000000000002,6/29/22,Savannah
Static Retargeting | US | 6.22.22,3,0,0.200052,6/29/22,Shreveport
Static Retargeting | US | 6.22.22,2,0,0.0,6/29/22,Spokane
Static Retargeting | US | 6.22.22,5,0,0.050013,6/29/22,St. Louis
Static Retargeting | US | 6.22.22,40,0,0.26006799999999997,6/29/22,Syracuse
Static Retargeting | US | 6.22.22,2,0,0.010003,6/29/22,Tampa-St. Pete (Sarasota)
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Tyler-Longview(Lfkn&Ncgd)
Static Retargeting | US | 6.22.22,7,0,0.140036,6/29/22,Unknown
Static Retargeting | US | 6.22.22,2,0,0.0,6/29/22,Victoria
Static Retargeting | US | 6.22.22,8,0,0.040010000000000004,6/29/22,Waco-Temple-Bryan
Static Retargeting | US | 6.22.22,25,0,0.170044,6/29/22,"Washington, DC (Hagrstwn)"
Static Retargeting | US | 6.22.22,1,0,0.0,6/29/22,Wausau-Rhinelander
Static Retargeting | US | 6.22.22,10,0,0.070018,6/29/22,Wilkes Barre-Scranton-Hztn
Static Retargeting | US | 6.22.22,1,0,0.0,6/28/22,Albany-Schenectady-Troy
Static Retargeting | US | 6.22.22,1,0,0.0,6/28/22,Anchorage
Static Retargeting | US | 6.22.22,12,0,0.07998,6/28/22,Atlanta
Static Retargeting | US | 6.22.22,9,0,0.019995,6/28/22,Austin
Static Retargeting | US | 6.22.22,15,0,0.129967,6/28/22,Baltimore
Static Retargeting | US | 6.22.22,9,0,0.059985000000000004,6/28/22,Baton Rouge
Static Retargeting | US | 6.22.22,3,0,0.0,6/28/22,Beaumont-Port Arthur
Static Retargeting | US | 6.22.22,29,0,0.24993600000000002,6/28/22,Boston (Manchester)
Static Retargeting | US | 6.22.22,4,0,0.03999,6/28/22,Buffalo
Static Retargeting | US | 6.22.22,198,1,1.889516,6/28/22,"Charleston, SC"
Static Retargeting | US | 6.22.22,11,0,0.139964,6/28/22,Charlotte
Static Retargeting | US | 6.22.22,32,0,0.23993899999999999,6/28/22,Chicago
Static Retargeting | US | 6.22.22,10,0,0.049987000000000004,6/28/22,Cincinnati
Static Retargeting | US | 6.22.22,22,0,0.129967,6/28/22,Cleveland-Akron (Canton)
Static Retargeting | US | 6.22.22,6,0,0.03999,6/28/22,"Columbia, SC"
Static Retargeting | US | 6.22.22,1,0,0.0,6/28/22,"Columbus, GA (Opelika, Al)"
Static Retargeting | US | 6.22.22,13,0,0.059985000000000004,6/28/22,"Columbus, OH"
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Corpus Christi
Static Retargeting | US | 6.22.22,20,1,0.199949,6/28/22,Dallas-Ft. Worth
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Davenport-R.Island-Moline
Static Retargeting | US | 6.22.22,1,0,0.0,6/28/22,Dayton
Static Retargeting | US | 6.22.22,3,0,0.019995,6/28/22,Denver
Static Retargeting | US | 6.22.22,129,0,0.8597799999999999,6/28/22,Des Moines-Ames
Static Retargeting | US | 6.22.22,21,0,0.189951,6/28/22,Detroit
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Duluth-Superior
Static Retargeting | US | 6.22.22,4,0,0.019995,6/28/22,El Paso (Las Cruces)
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Elmira (Corning)
Static Retargeting | US | 6.22.22,1,0,0.0,6/28/22,Erie
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Flint-Saginaw-Bay City
Static Retargeting | US | 6.22.22,1,0,0.0,6/28/22,Ft. Myers-Naples
Static Retargeting | US | 6.22.22,4,0,0.019995,6/28/22,Ft. Wayne
Static Retargeting | US | 6.22.22,2,0,0.0,6/28/22,Grand Rapids-Kalmzoo-B.Crk
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Green Bay-Appleton
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Greensboro-H.Point-W.Salem
Static Retargeting | US | 6.22.22,3,0,0.009997,6/28/22,Greenville-N.Bern-Washngtn
Static Retargeting | US | 6.22.22,2,0,0.009997,6/28/22,Greenvll-Spart-Ashevll-And
Static Retargeting | US | 6.22.22,10,0,0.07998,6/28/22,Harlingen-Wslco-Brnsvl-Mca
Static Retargeting | US | 6.22.22,2,0,0.009997,6/28/22,Harrisburg-Lncstr-Leb-York
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Harrisonburg
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Hattiesburg-Laurel
Static Retargeting | US | 6.22.22,2351,17,19.774939,6/28/22,Houston
Static Retargeting | US | 6.22.22,2,0,0.019995,6/28/22,Indianapolis
Static Retargeting | US | 6.22.22,2,0,0.009997,6/28/22,Jacksonville
Static Retargeting | US | 6.22.22,5,0,0.049987000000000004,6/28/22,Kansas City
Static Retargeting | US | 6.22.22,3,0,0.019995,6/28/22,"Lafayette, LA"
Static Retargeting | US | 6.22.22,1,0,0.0,6/28/22,Lansing
Static Retargeting | US | 6.22.22,14,0,0.119969,6/28/22,Laredo
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Las Vegas
Static Retargeting | US | 6.22.22,4,0,0.009997,6/28/22,Los Angeles
Static Retargeting | US | 6.22.22,6,0,0.059985000000000004,6/28/22,Louisville
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Lubbock
Static Retargeting | US | 6.22.22,5,0,0.019995,6/28/22,Madison
Static Retargeting | US | 6.22.22,2,0,0.0,6/28/22,Miami-Ft. Lauderdale
Static Retargeting | US | 6.22.22,24,0,0.169956,6/28/22,Milwaukee
Static Retargeting | US | 6.22.22,24,0,0.209946,6/28/22,Minneapolis-St. Paul
Static Retargeting | US | 6.22.22,15,0,0.109972,6/28/22,Myrtle Beach-Florence
Static Retargeting | US | 6.22.22,732,6,5.4486050000000015,6/28/22,New Orleans
Static Retargeting | US | 6.22.22,22,0,0.169956,6/28/22,New York
Static Retargeting | US | 6.22.22,508,2,3.9089989999999997,6/28/22,Norfolk-Portsmth-Newpt Nws
Static Retargeting | US | 6.22.22,2,0,0.07998,6/28/22,Oklahoma City
Static Retargeting | US | 6.22.22,9,0,0.069982,6/28/22,Omaha
Static Retargeting | US | 6.22.22,7,0,0.07998,6/28/22,Orlando-Daytona Bch-Melbrn
Static Retargeting | US | 6.22.22,2,0,0.009997,6/28/22,Philadelphia
Static Retargeting | US | 6.22.22,5,0,0.03999,6/28/22,Phoenix (Prescott)
Static Retargeting | US | 6.22.22,3,0,0.059985000000000004,6/28/22,"Portland, OR"
Static Retargeting | US | 6.22.22,2,0,0.009997,6/28/22,Providence-New Bedford
Static Retargeting | US | 6.22.22,4,0,0.019995,6/28/22,Raleigh-Durham (Fayetvlle)
Static Retargeting | US | 6.22.22,338,1,2.629327,6/28/22,Richmond-Petersburg
Static Retargeting | US | 6.22.22,2,0,0.009997,6/28/22,Roanoke-Lynchburg
Static Retargeting | US | 6.22.22,12,0,0.049987000000000004,6/28/22,"Rochester, NY"
Static Retargeting | US | 6.22.22,4,0,0.019995,6/28/22,Sacramnto-Stkton-Modesto
Static Retargeting | US | 6.22.22,7,0,0.059985000000000004,6/28/22,San Antonio
Static Retargeting | US | 6.22.22,5,0,0.029992,6/28/22,Savannah
Static Retargeting | US | 6.22.22,4,0,0.119969,6/28/22,Shreveport
Static Retargeting | US | 6.22.22,2,0,0.019995,6/28/22,Spokane
Static Retargeting | US | 6.22.22,6,0,0.029992,6/28/22,St. Louis
Static Retargeting | US | 6.22.22,37,0,0.34991,6/28/22,Syracuse
Static Retargeting | US | 6.22.22,4,0,0.029992,6/28/22,Tampa-St. Pete (Sarasota)
Static Retargeting | US | 6.22.22,3,0,0.019995,6/28/22,Tyler-Longview(Lfkn&Ncgd)
Static Retargeting | US | 6.22.22,16,0,0.24993600000000002,6/28/22,Unknown
Static Retargeting | US | 6.22.22,1,0,0.019995,6/28/22,Utica
Static Retargeting | US | 6.22.22,9,0,0.03999,6/28/22,Waco-Temple-Bryan
Static Retargeting | US | 6.22.22,26,0,0.189951,6/28/22,"Washington, DC (Hagrstwn)"
Static Retargeting | US | 6.22.22,1,0,0.009997,6/28/22,Wausau-Rhinelander
Static Retargeting | US | 6.22.22,8,0,0.059985000000000004,6/28/22,Wilkes Barre-Scranton-Hztn
Static Retargeting | US | 6.22.22,35,0,0.21,6/27/22,Atlanta
Static Retargeting | US | 6.22.22,7,0,0.06,6/27/22,Austin
Static Retargeting | US | 6.22.22,21,0,0.16,6/27/22,Baltimore
Static Retargeting | US | 6.22.22,14,0,0.08,6/27/22,Baton Rouge
Static Retargeting | US | 6.22.22,3,0,0.02,6/27/22,Beaumont-Port Arthur
Static Retargeting | US | 6.22.22,32,1,0.29,6/27/22,Boston (Manchester)
Static Retargeting | US | 6.22.22,11,0,0.02,6/27/22,Buffalo
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Cedar Rapids-Wtrlo-Iwc&Dub
Static Retargeting | US | 6.22.22,1,0,0.0,6/27/22,Champaign&Sprngfld-Decatur
Static Retargeting | US | 6.22.22,231,1,2.18,6/27/22,"Charleston, SC"
Static Retargeting | US | 6.22.22,12,0,0.12,6/27/22,Charlotte
Static Retargeting | US | 6.22.22,37,0,0.34,6/27/22,Chicago
Static Retargeting | US | 6.22.22,16,0,0.07,6/27/22,Cincinnati
Static Retargeting | US | 6.22.22,30,1,0.19,6/27/22,Cleveland-Akron (Canton)
Static Retargeting | US | 6.22.22,4,0,0.01,6/27/22,"Columbia, SC"
Static Retargeting | US | 6.22.22,1,0,0.0,6/27/22,"Columbus, GA (Opelika, Al)"
Static Retargeting | US | 6.22.22,32,0,0.25,6/27/22,"Columbus, OH"
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Corpus Christi
Static Retargeting | US | 6.22.22,30,1,0.28,6/27/22,Dallas-Ft. Worth
Static Retargeting | US | 6.22.22,3,0,0.02,6/27/22,Denver
Static Retargeting | US | 6.22.22,154,0,1.1,6/27/22,Des Moines-Ames
Static Retargeting | US | 6.22.22,27,0,0.15,6/27/22,Detroit
Static Retargeting | US | 6.22.22,4,0,0.04,6/27/22,Duluth-Superior
Static Retargeting | US | 6.22.22,4,0,0.01,6/27/22,El Paso (Las Cruces)
Static Retargeting | US | 6.22.22,1,0,0.0,6/27/22,Elmira (Corning)
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Erie
Static Retargeting | US | 6.22.22,1,0,0.0,6/27/22,Evansville
Static Retargeting | US | 6.22.22,3,0,0.01,6/27/22,Ft. Wayne
Static Retargeting | US | 6.22.22,5,0,0.02,6/27/22,Grand Rapids-Kalmzoo-B.Crk
Static Retargeting | US | 6.22.22,1,0,0.02,6/27/22,Green Bay-Appleton
Static Retargeting | US | 6.22.22,1,0,0.0,6/27/22,Greensboro-H.Point-W.Salem
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Greenville-N.Bern-Washngtn
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Greenvll-Spart-Ashevll-And
Static Retargeting | US | 6.22.22,23,0,0.1,6/27/22,Harlingen-Wslco-Brnsvl-Mca
Static Retargeting | US | 6.22.22,1,0,0.0,6/27/22,Harrisburg-Lncstr-Leb-York
Static Retargeting | US | 6.22.22,2,0,0.01,6/27/22,Hattiesburg-Laurel
Static Retargeting | US | 6.22.22,3173,16,25.68,6/27/22,Houston
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Huntsville-Decatur (Flor)
Static Retargeting | US | 6.22.22,12,0,0.08,6/27/22,Indianapolis
Static Retargeting | US | 6.22.22,3,0,0.0,6/27/22,Jacksonville
Static Retargeting | US | 6.22.22,5,0,0.04,6/27/22,Kansas City
Static Retargeting | US | 6.22.22,4,0,0.02,6/27/22,"Lafayette, LA"
Static Retargeting | US | 6.22.22,8,0,0.08,6/27/22,Laredo
Static Retargeting | US | 6.22.22,2,0,0.01,6/27/22,Lincoln & Hastings-Krny
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Little Rock-Pine Bluff
Static Retargeting | US | 6.22.22,4,0,0.02,6/27/22,Los Angeles
Static Retargeting | US | 6.22.22,7,0,0.05,6/27/22,Louisville
Static Retargeting | US | 6.22.22,1,0,0.0,6/27/22,Lubbock
Static Retargeting | US | 6.22.22,7,0,0.04,6/27/22,Madison
Static Retargeting | US | 6.22.22,1,0,0.01,6/27/22,Memphis
Static Retargeting | US | 6.22.22,2,0,0.02,6/27/22,Miami-Ft. Lauderdale
Static Retargeting | US | 6.22.22,37,0,0.18,6/27/22,Milwaukee
Static Retargeting | US | 6.22.22,31,0,0.2,6/27/22,Minneapolis-St. Paul
Static Retargeting | US | 6.22.22,2,0,0.01,6/27/22,Monroe-El Dorado
Static Retargeting | US | 6.22.22,12,0,0.08,6/27/22,Myrtle Beach-Florence
Static Retargeting | US | 6.22.22,3,0,0.02,6/27/22,Nashville
Static Retargeting | US | 6.22.22,913,3,7.28,6/27/22,New Orleans
Static Retargeting | US | 6.22.22,27,1,0.24,6/27/22,New York
Static Retargeting | US | 6.22.22,688,2,5.7,6/27/22,Norfolk-Portsmth-Newpt Nws
Static Retargeting | US | 6.22.22,3,0,0.02,6/27/22,Oklahoma City
Static Retargeting | US | 6.22.22,9,0,0.06,6/27/22,Omaha
Static Retargeting | US | 6.22.22,5,1,0.07,6/27/22,Orlando-Daytona Bch-Melbrn
